Event	ID	Name			Wwise Object Path	Notes
	259899085	impact_crossbowtower			\Default Work Unit\Towers\impact_crossbowtower	
	354991228	attack_archertower			\Default Work Unit\Towers\attack_archertower	
	610582865	ui_button_hover			\Default Work Unit\UI\ui_button_hover	
	781691411	attack_crossbowtower			\Default Work Unit\Towers\attack_crossbowtower	
	1497459184	play_gamestart			\Default Work Unit\Global_Game_Events\play_gamestart	
	1664509575	ui_button_click			\Default Work Unit\UI\ui_button_click	
	1699343283	play_music_menu			\Default Work Unit\Global_Game_Events\play_music_menu	
	1825859782	attack_cannontower			\Default Work Unit\Towers\attack_cannontower	
	3210611180	impact_cannontower			\Default Work Unit\Towers\impact_cannontower	
	3525318799	level_towerbuilding			\Default Work Unit\Level\level_towerbuilding	
	3676066613	level_warhorn			\Default Work Unit\Level\level_warhorn	
	3851137378	impact_archertower			\Default Work Unit\Towers\impact_archertower	
	3915957147	ui_button_buttonupgrade			\Default Work Unit\UI\ui_button_buttonupgrade	

State Group	ID	Name			Wwise Object Path	Notes
	4206605382	daytime			\Default Work Unit\daytime	

State	ID	Name	State Group			Notes
	311764537	day	daytime			
	748895195	None	daytime			
	1011622525	night	daytime			
	2947967655	notime	daytime			

Custom State	ID	Name	State Group	Owner		Notes
	312329494	night	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day		
	348316076	notime	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day		
	374886173	day	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night		
	677295526	notime	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night		

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	182805467	sx_int_tower_arrowAttack_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 1\sx_int_tower_arrowAttack_Layer1_3		4421
	184626511	sx_ui_click_button_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_button_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 5\sx_ui_click_button_Layer2_1		4650
	188514219	sx_int_impact_cannon_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 2\sx_int_impact_cannon_Layer2_2		33848
	190365509	sx_int_impact_cannon_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 1\sx_int_impact_cannon_Layer1_2		26736
	193564904	sx_int_impact_crossbow_Layer4_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer4_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 4\sx_int_impact_crossbow_Layer4_1		6789
	198362303	sx_int_impact_arrow_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 2\sx_int_impact_arrow_Layer2_1		6769
	201714164	sx_int_fire_cannon_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_fire_cannon_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Attack_Cannon\Layer 2\sx_int_fire_cannon_Layer2_2		14365
	217740911	sx_int_tower_crossbowAttack_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 3\sx_int_tower_crossbowAttack_Layer3_1		7272
	219121845	sx_int_impact_crossbow_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 1\sx_int_impact_crossbow_Layer1_1		10017
	242814254	sx_day_amb_SeaST_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_SeaST_3_B0CFF7F9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_SeaST_3		1034052
	249333721	sx_ui_hover_button_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_hover_button_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_Hover\Layer 1\sx_ui_hover_button_Layer1_1		2700
	249867381	sx_int_impact_crossbow_Layer4_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer4_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 4\sx_int_impact_crossbow_Layer4_3		7388
	268849406	sx_int_impact_cannon_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 1\sx_int_impact_cannon_Layer1_1		26469
	289413445	sx_level_tower_building_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 3\sx_level_tower_building_Layer3_1		38902
	293763862	sx_int_impact_crossbow_Layer4_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer4_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 4\sx_int_impact_crossbow_Layer4_2		7121
	293898816	sx_night_amb_Insects_6	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_6_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_6		17634
	297615559	sx_int_impact_cannon_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 1\sx_int_impact_cannon_Layer1_3		26210
	298152628	sx_night_amb_Insects_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_3		14773
	311307962	sx_level_tower_building_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 2\sx_level_tower_building_Layer2_3		46147
	311819684	sx_day_amb_Seals_9	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_9_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_9		5843
	312032307	sx_int_impact_cannon_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 3\sx_int_impact_cannon_Layer3_2		61372
	319132400	sx_int_fire_cannon_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_fire_cannon_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Attack_Cannon\Layer 1\sx_int_fire_cannon_Layer1_3		33899
	322624274	sx_int_tower_crossbowAttack_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 2\sx_int_tower_crossbowAttack_Layer2_3		7914
	327906251	sx_int_impact_crossbow_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 2\sx_int_impact_crossbow_Layer2_2		4766
	333369411	sx_level_tower_building_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 3\sx_level_tower_building_Layer3_3		37652
	339874632	sx_day_amb_Seals_4	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_4		7535
	353499642	sx_level_tower_building_Layer4_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer4_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 4\sx_level_tower_building_Layer4_2		39924
	361965801	sx_night_amb_Wind	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Wind_058B0F50.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_Wind		972825
	377436176	sx_int_impact_arrow_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 3\sx_int_impact_arrow_Layer3_2		3769
	383764927	sx_ui_click_button_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_button_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 4\sx_ui_click_button_Layer1_1		5958
	396151193	sx_int_impact_cannon_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 3\sx_int_impact_cannon_Layer3_1		64092
	404432004	sx_ui_hover_button_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_hover_button_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_Hover\Layer 1\sx_ui_hover_button_Layer1_3		2822
	407264804	sx_night_amb_Insects_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_2		15136
	419801696	sx_night_amb_Flies	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Flies_99E6FF19.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_Flies		809002
	428885810	sx_int_impact_arrow_Layer4_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer4_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 4\sx_int_impact_arrow_Layer4_3		7517
	445487554	sx_int_impact_arrow_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 2\sx_int_impact_arrow_Layer2_3		5478
	449208313	sx_int_impact_crossbow_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 3\sx_int_impact_crossbow_Layer3_3		10817
	465929706	sx_ui_hover_button_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_hover_button_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_Hover\Layer 2\sx_ui_hover_button_Layer2_2		3286
	491991793	sx_night_amb_SeaAmbi_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_SeaAmbi_1_4E1B7F40.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_SeaAmbi_1		2329504
	505183600	sx_int_impact_arrow_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 1\sx_int_impact_arrow_Layer1_3		9493
	507774949	sx_int_fire_cannon_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_fire_cannon_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Attack_Cannon\Layer 1\sx_int_fire_cannon_Layer1_1		33756
	509981338	sx_night_amb_Insects_5	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_5_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_5		19004
	538925918	sx_day_amb_Seals_7	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_7_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_7		5524
	543063026	sx_int_fire_cannon_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_fire_cannon_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Attack_Cannon\Layer 1\sx_int_fire_cannon_Layer1_2		34913
